date,value
2023-04-04,3223.5
2023-04-05,3227.74
2023-04-06,3184.77
2023-04-07,3206.26
2023-04-10,3212.48
2023-04-11,3256.27
2023-04-12,3279.36
2023-04-13,3285.92
2023-04-14,3309.72
2023-04-17,3301.7
2023-04-18,3309.14
2023-04-19,3322.14
2023-04-20,3306.84
2023-04-21,3278.63
2023-04-24,3233.1
2023-04-25,3203.92
2023-04-26,3199.22
2023-04-27,3190.77
2023-04-28,3199.63
2023-05-02,3230.98
2023-05-03,3215.26
2023-05-04,3202.19
2023-05-08,3229.53
2023-05-09,3218.35
2023-05-10,3207.99
2023-05-11,3206.0
2023-05-12,3178.79
2023-05-15,3174.89
2023-05-16,3153.82
2023-05-17,3159.84
2023-05-18,3184.73
2023-05-19,3203.76
2023-05-22,3234.36
2023-05-23,3241.12
2023-05-24,3245.69
2023-05-25,3211.99
2023-05-26,3190.6
2023-05-30,3196.64
2023-05-31,3178.92
2023-06-01,3167.51
2023-06-02,3204.36
2023-06-05,3233.4
2023-06-07,3229.26
2023-06-08,3237.02
2023-06-09,3239.23
2023-06-12,3221.62
2023-06-13,3223.87
2023-06-14,3223.31
2023-06-15,3198.04
2023-06-16,3207.61
2023-06-19,3215.65
2023-06-20,3220.4
2023-06-21,3207.45
2023-06-22,3227.35
2023-06-23,3175.48
2023-06-26,3198.34
2023-06-27,3202.38
2023-06-28,3191.53
2023-06-29,3143.95
2023-06-30,3181.73
2023-07-03,3218.46
2023-07-04,3186.59
2023-07-05,3168.25
2023-07-06,3134.08
2023-07-07,3095.7
2023-07-10,3105.52
2023-07-11,3132.87
2023-07-12,3146.64
2023-07-13,3161.06
2023-07-14,3219.27
2023-07-17,3221.19
2023-07-18,3198.01
2023-07-19,3193.48
2023-07-20,3196.94
2023-07-21,3217.02
2023-07-24,3227.61
2023-07-25,3253.43
2023-07-26,3185.38
2023-07-27,3216.89
2023-07-28,3239.79
2023-07-31,3279.74
2023-08-01,3335.84
2023-08-02,3294.52
2023-08-03,3285.44
2023-08-04,3310.93
2023-08-07,3300.76
2023-08-08,3326.06
2023-08-09,3333.16
2023-08-10,3352.94
2023-08-11,3363.77
2023-08-14,3382.71
2023-08-16,3310.82
2023-08-17,3302.97
2023-08-18,3296.0
2023-08-21,3298.15
2023-08-22,3302.64
2023-08-23,3299.8
2023-08-24,3319.16
2023-08-25,3320.65
2023-08-28,3383.53
2023-08-29,3391.3
2023-08-30,3388.6
2023-08-31,3382.74
2023-09-01,3374.15
2023-09-04,3412.17
2023-09-05,3410.33
2023-09-06,3384.24
2023-09-07,3366.21
2023-09-08,3404.11
2023-09-11,3403.31
2023-09-12,3373.85
2023-09-13,3377.86
2023-09-14,3417.53
2023-09-15,3466.54
2023-09-18,3441.6
2023-09-19,3448.97
2023-09-20,3467.89
2023-09-21,3405.48
2023-09-22,3393.4
2023-09-25,3393.28
2023-09-26,3355.08
2023-09-27,3372.52
2023-10-04,3294.69
2023-10-05,3298.87
2023-10-06,3315.4
2023-10-10,3302.32
2023-10-11,3355.8
2023-10-12,3376.65
2023-10-13,3361.89
2023-10-16,3359.42
2023-10-17,3355.08
2023-10-18,3366.63
2023-10-19,3325.67
2023-10-20,3265.89
2023-10-23,3217.75
2023-10-24,3230.4
2023-10-25,3248.41
2023-10-26,3181.21
2023-10-27,3186.91
2023-10-30,3222.06
2023-10-31,3198.43
2023-11-01,3223.23
2023-11-02,3244.54
2023-11-03,3278.52
2023-11-06,3398.56
2023-11-07,3349.3
2023-11-08,3333.83
2023-11-09,3351.4
2023-11-10,3330.14
2023-11-13,3317.77
2023-11-14,3344.13
2023-11-15,3385.7
2023-11-16,3396.02
2023-11-17,3380.14
2023-11-20,3388.78
2023-11-21,3402.63
2023-11-22,3402.12
2023-11-23,3402.87
2023-11-24,3410.02
2023-11-27,3419.73
2023-11-28,3427.43
2023-11-29,3404.33
2023-11-30,3405.79
2023-12-01,3385.45
2023-12-04,3401.02
2023-12-05,3405.96
2023-12-06,3420.78
2023-12-07,3414.27
2023-12-08,3420.98
2023-12-11,3436.19
2023-12-12,3442.26
2023-12-13,3429.59
2023-12-14,3444.8
2023-12-15,3463.08
2023-12-18,3473.05
2023-12-19,3481.73
2023-12-20,3516.03
2023-12-21,3509.82
2023-12-22,3509.15
2023-12-26,3521.86
2023-12-27,3469.8
2023-12-28,3502.33
2024-01-02,3459.43
2024-01-03,3404.3
2024-01-04,3383.33
2024-01-05,3370.42
2024-01-08,3347.48
2024-01-09,3349.24
2024-01-10,3333.59
2024-01-11,3316.75
2024-01-12,3307.34
2024-01-15,3312.39
2024-01-16,3268.09
2024-01-17,3202.36
2024-01-18,3203.59
2024-01-19,3216.26
2024-01-22,3212.0
2024-01-23,3235.23
2024-01-24,3235.1
2024-01-25,3271.41
2024-01-26,3286.94
2024-01-29,3367.58
2024-01-30,3388.17
2024-01-31,3413.79
2024-02-01,3535.97
2024-02-02,3618.53
2024-02-05,3615.71
2024-02-06,3584.62
2024-02-07,3649.23
2024-02-08,3637.38
2024-02-13,3655.29
2024-02-14,3609.08
2024-02-15,3590.42
2024-02-16,3669.64
2024-02-19,3745.56
2024-02-20,3691.6
2024-02-21,3671.58
2024-02-22,3678.41
2024-02-23,3691.93
2024-02-26,3611.49
2024-02-27,3580.47
2024-02-28,3636.99
2024-02-29,3643.42
2024-03-04,3691.63
2024-03-05,3682.87
2024-03-06,3665.27
2024-03-07,3660.47
2024-03-08,3665.35
2024-03-11,3621.64
2024-03-12,3633.96
2024-03-13,3666.48
2024-03-14,3722.71
2024-03-15,3683.62
2024-03-18,3677.25
2024-03-19,3639.71
2024-03-20,3643.31
2024-03-21,3697.66
2024-03-22,3700.83
2024-03-25,3670.59
2024-03-26,3697.2
2024-03-27,3685.9
2024-03-28,3670.95
2024-03-29,3641.3
2024-04-01,3654.06
2024-04-02,3627.96
2024-04-03,3613.07
2024-04-04,3632.46
2024-04-05,3612.07
2024-04-08,3602.51
2024-04-09,3592.02
2024-04-11,3588.82
2024-04-12,3531.77
2024-04-15,3538.04
2024-04-16,3500.81
2024-04-17,3471.74
2024-04-18,3518.6
2024-04-19,3483.49
2024-04-22,3588.23
2024-04-23,3603.46
2024-04-24,3630.1
2024-04-25,3641.02
2024-04-26,3674.54
2024-04-29,3733.82
2024-04-30,3727.17
2024-05-02,3696.86
2024-05-03,3674.74
2024-05-07,3720.89
2024-05-08,3739.44
2024-05-09,3712.49
2024-05-10,3745.11
2024-05-13,3758.67
2024-05-14,3782.33
2024-05-16,3821.11
2024-05-17,3820.21
2024-05-20,3853.61
2024-05-21,3848.85
2024-05-22,3881.91
2024-05-23,3849.33
2024-05-24,3823.6
2024-05-27,3850.01
2024-05-28,3840.19
2024-05-29,3825.58
2024-05-30,3803.21
2024-05-31,3833.67
2024-06-03,3884.93
2024-06-04,3810.01
2024-06-05,3825.5
2024-06-07,3848.49
2024-06-10,3867.55
2024-06-11,3870.67
2024-06-12,3905.52
2024-06-13,3921.12
2024-06-14,3918.21
2024-06-17,3941.35
2024-06-18,3962.42
2024-06-19,3967.11
2024-06-20,4007.14
2024-06-21,3997.08
2024-06-24,3956.13
2024-06-25,3991.96
2024-06-26,3994.62
2024-06-27,3981.74
2024-06-28,4036.29
2024-07-01,3991.37
2024-07-02,3962.13
2024-07-03,3977.08
2024-07-04,4016.67
2024-07-05,4029.01
2024-07-08,4010.57
2024-07-09,3998.86
2024-07-10,4022.59
2024-07-11,4075.12
2024-07-12,4053.0
2024-07-15,4041.32
2024-07-16,4051.08
2024-07-17,4033.64
2024-07-18,4039.01
2024-07-19,4013.27
2024-07-22,3986.71
2024-07-23,4006.26
2024-07-24,3997.99
2024-07-25,3928.9
2024-07-26,3966.86
2024-07-29,4014.36
2024-07-30,3988.27
2024-07-31,4040.74
2024-08-01,4047.35
2024-08-02,3917.82
2024-08-05,3643.04
2024-08-06,3728.55
2024-08-07,3792.19
2024-08-08,3831.28
2024-08-09,3839.9
2024-08-12,3873.21
2024-08-13,3897.16
2024-08-14,3883.39
2024-08-16,3918.98
2024-08-19,3933.33
2024-08-20,3990.95
2024-08-21,4004.52
2024-08-22,3994.03
2024-08-23,4027.17
2024-08-26,4046.25
2024-08-27,4030.59
2024-08-28,4003.37
2024-08-29,3985.11
2024-08-30,3980.49
2024-09-02,3982.14
2024-09-03,4031.1
2024-09-04,3954.02
2024-09-05,3952.39
2024-09-06,3904.72
2024-09-09,3883.26
2024-09-10,3894.96
2024-09-11,3833.8
2024-09-12,3890.23
2024-09-13,3957.08
2024-09-19,3984.18
2024-09-20,3980.0
2024-09-23,3976.91
2024-09-24,3992.68
2024-09-25,3887.34
2024-09-26,3984.07
2024-09-27,3982.05
2024-09-30,3923.98
2024-10-02,3852.76
2024-10-04,3881.55
2024-10-07,3919.55
2024-10-08,3879.33
2024-10-10,3891.0
2024-10-11,3904.66
2024-10-14,3938.95
2024-10-15,3947.2
2024-10-16,3965.55
2024-10-17,3937.12
2024-10-18,3927.48
2024-10-21,3943.15
2024-10-22,3937.71
2024-10-23,3929.73
2024-10-24,3894.89
2024-10-25,3904.89
2024-10-28,3915.49
2024-10-29,3914.99
2024-10-30,3910.98
2024-10-31,3899.6
2024-11-01,3884.9
2024-11-04,3907.91
2024-11-05,3917.95
2024-11-06,3914.48
2024-11-07,3892.38
2024-11-08,3866.3
2024-11-11,3862.29
2024-11-12,3794.18
2024-11-13,3727.34
2024-11-14,3724.02
2024-11-15,3707.61
2024-11-18,3800.12
2024-11-19,3794.33
2024-11-20,3828.63
2024-11-21,3828.9
2024-11-22,3850.68
2024-11-25,3853.82
2024-11-26,3852.56
2024-11-27,3892.34
2024-11-28,3920.61
2024-11-29,3874.75
2024-12-02,3885.7
2024-12-03,3975.63
2024-12-04,3872.52
2024-12-05,3802.44
2024-12-06,3774.27
2024-12-09,3658.65
2024-12-10,3745.54
2024-12-11,3799.79
2024-12-12,3835.07
2024-12-13,3850.71
2024-12-16,3816.36
2024-12-17,3808.08
2024-12-18,3858.07
2024-12-19,3820.45
2024-12-20,3771.55
2024-12-23,3859.28
2024-12-24,3859.99
2024-12-26,3841.73
2024-12-27,3759.31
2024-12-30,3731.36
2025-01-02,3741.71
2025-01-03,3776.95
2025-01-06,3788.04
2025-01-07,3787.17
2025-01-08,3797.77
2025-01-09,3802.28
2025-01-10,3816.06
2025-01-13,3804.16
2025-01-14,3782.14
2025-01-15,3771.18
2025-01-16,3802.65
2025-01-17,3807.96
2025-01-20,3808.26
2025-01-21,3807.51
2025-01-22,3812.3
2025-01-23,3792.74
2025-01-24,3806.38
2025-01-31,3872.93
2025-02-03,3808.58
2025-02-04,3828.62
2025-02-05,3859.71
2025-02-06,3869.5
2025-02-07,3838.32
2025-02-10,3821.08
2025-02-11,3827.69
2025-02-12,3839.69
2025-02-13,3855.18
2025-02-14,3916.34
2025-02-17,3967.15
2025-02-18,3984.72
2025-02-19,4015.22
2025-02-20,4024.12
2025-02-21,4016.82
2025-02-24,4040.78
2025-02-25,4019.67
2025-02-26,4040.26
2025-02-27,4015.15
2025-02-28,3904.91
2025-03-04,3894.36
2025-03-05,3951.05
2025-03-06,3978.77
2025-03-07,3929.92
2025-03-10,3954.64
2025-03-11,3899.03
2025-03-12,3927.78
2025-03-13,3922.46
2025-03-14,3927.83
2025-03-17,3971.71
2025-03-18,3980.05
2025-03-19,4017.33
2025-03-20,4010.18
2025-03-21,4003.95
2025-03-24,4003.75
2025-03-25,3974.77
2025-03-26,3961.37
2025-03-27,3917.52
2025-03-28,3858.45
2025-03-31,3804.87
2025-04-01,3826.36
2025-04-02,3815.26
2025-04-03,3772.61
2025-04-04,3766.01
2025-04-07,3596.49
2025-04-08,3581.18
2025-04-09,3520.05
2025-04-10,3690.99
2025-04-11,3660.54
2025-04-14,3677.93
2025-04-15,3743.87
2025-04-16,3743.17
2025-04-17,3754.35
2025-04-18,3789.95
2025-04-21,3808.36
2025-04-22,3822.25
2025-04-23,3864.07
2025-04-24,3861.63
2025-04-25,3880.04
2025-04-28,3889.45
2025-04-29,3960.54
2025-04-30,4002.79
2025-05-02,3998.26
2025-05-07,4002.61
2025-05-08,4022.55
2025-05-09,4012.67
2025-05-12,4081.33
2025-05-13,4098.7
2025-05-14,4110.83
2025-05-15,4077.07
2025-05-16,4096.74
2025-05-19,4061.85
2025-05-20,4078.64
2025-05-21,4126.22
2025-05-22,4089.62
2025-05-23,4109.02
2025-05-26,4204.27
2025-05-27,4186.37
2025-05-28,4207.75
2025-05-29,4354.62
2025-05-30,4323.44
2025-06-02,4275.9
2025-06-04,4458.93
2025-06-05,4501.44
2025-06-09,4611.75
2025-06-10,4586.85
2025-06-11,4647.46
2025-06-12,4668.07
2025-06-13,4608.37
2025-06-16,4753.91
2025-06-17,4724.68
2025-06-18,4724.29
2025-06-19,4760.32
2025-06-20,4817.78
2025-06-23,4837.14
2025-06-24,4979.78
2025-06-25,4992.91
2025-06-26,4940.15
2025-06-27,4897.97
2025-06-30,4921.01
2025-07-01,5022.73
2025-07-02,5021.7
2025-07-03,5047.95
2025-07-04,4924.2
2025-07-07,4973.26
2025-07-08,5099.52
2025-07-09,5212.28
2025-07-10,5292.82
2025-07-11,5313.35
2025-07-14,5450.18
2025-07-15,5393.23
2025-07-16,5273.18
2025-07-17,5278.9
2025-07-18,5205.55
2025-07-21,5172.52
2025-07-22,5131.69
2025-07-23,5139.23
2025-07-24,5075.68
2025-07-25,5067.31
2025-07-28,4953.18
2025-07-29,4990.59
2025-07-30,5007.18
2025-07-31,4963.97
2025-08-01,4746.72
2025-08-04,4801.3
2025-08-05,4862.0
2025-08-06,4904.97
2025-08-07,4918.53
2025-08-08,4895.55
2025-08-11,4835.94
2025-08-12,4837.62
2025-08-13,4848.1
2025-08-14,4817.09
2025-08-18,4756.83
2025-08-19,4746.91
2025-08-20,4734.2
2025-08-21,4757.74
2025-08-22,4773.11
2025-08-25,4829.82
2025-08-26,4818.17
2025-08-27,4822.25
2025-08-28,4904.78
2025-08-29,4895.08
2025-09-01,4873.42
2025-09-02,4886.94
2025-09-03,4894.67
2025-09-04,4913.14
2025-09-05,4924.63
2025-09-08,4944.53
2025-09-09,5033.25
2025-09-10,5101.4
2025-09-11,5126.97
2025-09-12,5143.8
2025-09-15,5198.28
2025-09-16,5166.4
2025-09-17,5117.95
2025-09-18,5153.19
2025-09-19,5119.14
2025-09-22,5130.7
2025-09-23,5111.3
2025-09-24,5043.07
2025-09-25,4997.15
2025-09-26,4937.81
2025-09-29,4989.65
2025-09-30,4959.23
2025-10-01,4933.15
2025-10-02,4986.27
2025-10-10,4963.6
2025-10-13,4925.23
2025-10-14,4926.5
2025-10-15,5000.14
2025-10-16,5083.28
2025-10-17,5022.96
2025-10-20,5165.23
2025-10-21,5135.71
2025-10-22,5188.43
2025-10-23,5143.89
2025-10-24,5171.72
2025-10-27,5236.63
2025-10-28,5231.11
2025-10-29,5270.36
2025-10-30,5255.27
2025-10-31,5287.24
2025-11-03,5315.05
2025-11-04,5253.89
2025-11-05,5178.2
2025-11-06,5295.94
2025-11-07,5188.86
2025-11-10,5417.25
2025-11-11,5378.65
2025-11-12,5536.33
2025-11-13,5534.6
2025-11-14,5392.29
2025-11-17,5409.15
2025-11-18,5243.01
2025-11-19,5252.79
2025-11-20,5300.63
2025-11-21,5212.92
2025-11-24,5181.19
2025-11-25,5181.84
2025-11-26,5294.59
2025-11-27,5299.19
2025-11-28,5296.26
2025-12-01,5282.61
2025-12-02,5380.45
2025-12-03,5463.18
2025-12-04,5466.92
2025-12-05,5545.92
2025-12-08,5497.29
2025-12-09,5480.77
2025-12-10,5428.35
2025-12-11,5477.58
2025-12-12,5580.87
2025-12-15,5495.25
2025-12-16,5471.64
2025-12-17,5480.56
2025-12-18,5420.17
2025-12-19,5482.32
2025-12-22,5526.17
2025-12-23,5524.97
2025-12-24,5529.89
2025-12-26,5473.98
2025-12-29,5477.5
2025-12-30,5455.44
2026-01-02,5443.24
2026-01-05,5500.66
2026-01-06,5587.37
2026-01-07,5566.73
2026-01-08,5485.46
2026-01-09,5536.07
2026-01-12,5551.87
2026-01-13,5673.74
2026-01-14,5779.19
2026-01-15,5845.66
2026-01-16,5868.89
2026-01-19,5953.66
2026-01-20,6043.68
2026-01-21,6075.08
2026-01-22,6099.66
2026-01-23,6211.95
2026-01-26,6160.15
2026-01-27,6262.01
2026-01-28,6324.66
2026-01-29,6544.13
2026-01-30,6536.14
2026-02-02,6275.37
2026-02-03,6581.91
2026-02-04,6713.47
2026-02-05,6625.26
2026-02-06,6507.7
2026-02-09,6766.79
2026-02-10,6910.47
2026-02-11,7036.41
2026-02-12,7203.9
2026-02-13,7295.11
2026-02-19,7570.77
2026-02-20,7772.87
2026-02-23,7773.1
2026-02-24,7709.34
2026-02-25,7858.53
2026-02-26,7966.85
2026-02-27,7869.67
2026-03-03,7456.33
2026-03-04,6576.29
2026-03-05,7125.98
2026-03-06,7143.26
2026-03-09,6836.76
2026-03-10,7030.11
2026-03-11,7206.25
2026-03-12,7189.32
2026-03-13,7083.18
2026-03-16,7037.15
2026-03-17,7148.47
2026-03-18,7376.88
2026-03-19,7231.07
2026-03-20,7370.83
2026-03-23,6950.5
2026-03-24,7041.64
2026-03-25,7242.6
2026-03-26,7082.43
2026-03-27,7126.64
2026-03-30,6862.64
2026-03-31,6691.21
2026-04-01,7084.35
2026-04-02,6790.1
2026-04-03,6845.09
2026-04-06,6897.1
2026-04-07,6822.25
2026-04-08,7198.13
2026-04-09,7139.79
2026-04-10,7239.02
2026-04-13,7189.04
2026-04-14,7371.46
2026-04-15,7434.41
2026-04-16,7534.32
2026-04-17,7508.23
2026-04-20,7465.13
2026-04-21,7552.28
2026-04-22,7553.49
2026-04-23,7605.82
2026-04-24,7568.97
2026-04-27,7646.77
2026-04-28,7728.36
2026-04-29,7725.8
2026-04-30,7587.91
2026-05-04,7832.85
2026-05-06,8058.65
2026-05-07,8042.24
2026-05-08,8034.95
2026-05-11,8050.72
2026-05-12,7851.78
2026-05-13,7941.46
2026-05-14,8175.81
2026-05-15,7905.54
2026-05-18,7685.82
2026-05-19,7469.25
2026-05-20,7264.86
2026-05-21,7777.06
2026-05-22,7880.7
2026-05-26,7867.07
2026-05-27,7717.58
2026-05-28,7618.14
2026-05-29,7872.7
2026-06-01,8059.77
2026-06-02,7910.23
2026-06-04,7883.11
2026-06-05,7679.36
2026-06-08,7162.91
2026-06-09,7463.15
2026-06-10,7322.51
2026-06-11,7389.68
2026-06-12,7510.27
2026-06-15,7731.26
2026-06-16,7831.1
2026-06-17,7643.59
2026-06-18,7463.46
2026-06-19,7382.23
2026-06-22,7168.64
2026-06-23,6888.62
2026-06-24,6841.84
2026-06-25,6876.86
2026-06-26,6693.88
2026-06-29,7013.21
2026-06-30,6954.14
2026-07-01,7058.78
2026-07-02,7122.98
2026-07-03,7287.71
2026-07-06,7373.7
2026-07-07,7394.9
2026-07-08,7205.91
2026-07-09,7020.29
2026-07-10,7222.87
2026-07-13,7174.22
2026-07-14,7017.57
